doi,journal,title,publisher,manual_license,manual_status,oag_license,oag_status,license_url,provenance,source
10.1093/infdis/jis570,Journal of Infectious Diseases,Genetic Relatedness of Infecting and Reinfecting Respiratory Syncytial Virus Strains Identified in a Birth Cohort From Rural Kenya,Oxford University Press,,,cc-by,,http://jid.oxfordjournals.org/content/206/10/1532,"License decided by scraping the resource at http://jid.oxfordjournals.org/content/206/10/1532 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/),
                     which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-12-13
10.1093/infdis/jis676,Journal of Infectious Diseases,Schistosoma mansoni infection in pre-school-aged children: the development of IgE and IgG4 responses to parasite allergen-like proteins,Oxford University Press,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1093/infdis/jit002,Journal of Infectious Diseases,The role of interleukin10 family of cytokines in HIVtuberculosis associated immune reconstitution inflammatory syndrome,Oxford University Press,,,cc-by,,http://jid.oxfordjournals.org/content/207/7/1148,"License decided by scraping the resource at http://jid.oxfordjournals.org/content/207/7/1148 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/),
                     which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-12-13
10.1093/infdis/jit099,Journal of Infectious Diseases,The Phenotype of the Cryptococcus-specific CD4 Memory T-cell Response is Associated with Disease Severity and Outcome in HIV-associated Cryptococcal Meningitis,Oxford University Press,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1093/infdis/jit265,Journal of Infectious Diseases,T-cell immunophenotyping distinguishes active from latent tuberculosis,Oxford University Press,,,cc-by,,http://jid.oxfordjournals.org/content/208/6/952,"License decided by scraping the resource at http://jid.oxfordjournals.org/content/208/6/952 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/),
                     which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-12-13
10.1093/infdis/jit411,Journal of Infectious Diseases,Viral suppression following switch to second-line antiretroviral therapy: associations with NRTI resistance and 'sub-therapeutic' drug concentrations prior to switch,Oxford University Press,,,cc-by,,http://jid.oxfordjournals.org/content/209/5/711,"License decided by scraping the resource at http://jid.oxfordjournals.org/content/209/5/711 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/),
                     which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-12-13
10.1093/infdis/jit419,Journal of Infectious Diseases,Persistent endothelial activation after Plasmodium falciparum infection in Malawian children.,Oxford University Press,,,cc-by,,http://jid.oxfordjournals.org/content/209/4/610,"License decided by scraping the resource at http://jid.oxfordjournals.org/content/209/4/610 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/),
                     which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-12-13
10.1093/infdis/jit43,Journal of Infectious Diseases,Cryptococcus neoformans ex vivo capsule size is associated with intracranial pressure and host immune response in HIV_associated cryptococcal meningitis,Oxford University Press,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1093/intimm/dxt006,International Immunology,The Dectin-2 family of C-type lectin-like receptors: and update,Oxford University Press,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1093/jac/dkt221,Journal of Antimicrobial Chemotherapy,Flucytosine and cryptococcosis: time to urgently address the worldwide accessibility of a 50-year-old antifungal,Oxford University Press,,,cc-by,,http://jac.oxfordjournals.org/content/68/11/2435,"License decided by scraping the resource at http://jac.oxfordjournals.org/content/68/11/2435 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/),
                     which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-12-13
10.1093/jnci/djs191,Journal of the National Cancer Institute,Association between genetic variants on chromosome 15q25 locus and objective measures of tobacco exposure,Oxford University Press,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1093/jnci/djs471,Journal of the National Cancer Institute,Effect of SMURF2 Targeting on Susceptibility to MEK Inhibitors in Melanoma,Oxford University Press,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1093/medlaw/fws039,Medical Law Review,Regulatory or regulating publics? The European Union's regulation of emerging health technologies and citizen participation.,Oxford University Press,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1093/medlaw/fwt022,Medical Law Review,Nudging for health: On Public Policy & Designing Choice Architecture,Oxford University Press,,,cc-by,,http://medlaw.oxfordjournals.org/content/21/4/588,"License decided by scraping the resource at http://medlaw.oxfordjournals.org/content/21/4/588 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0/),
                     which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited."".",wellcome-12-13
10.1093/molbev/mss166,Molecular Biology and Evolution,The impact of mutation and gene conversion on the local diversification of antigen genes in African trypanosomes,Oxford University Press,,,,,,,wellcome-12-13
10.1093/molbev/mss166,Molecular Biology and Evolution,The impact of mutation and gene conversion on the local diversification of antigen genes in African trypanosome,Oxford University Press,,,cc-nc,,http://mbe.oxfordjournals.org/content/29/11/3321,"License decided by scraping the resource at http://mbe.oxfordjournals.org/content/29/11/3321 and looking for the following license statement: ""This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0),
                     which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is
                     properly cited."".",wellcome-12-13
